ID,Возраст,Город в адресе регистрации на конец отчетного периода,Должность,Календарные дни отсутствия,Количество детей,Молодая кровь,Оклад/тариф на конец отчетного периода,Пол,Сезон,Семейное положение,Стаж,Уволен,Образование,Изменение должности,Отдел,Вовлеченность,Удобство рабочего графика
23865446.0,35.0,Москва,Ведущий инженер,13.0,1.0,True,54180.0,мужской,0,Жен/ЗМ,13.0,0,Среднее общее,0,2,0.37,0
23863248.0,55.0,Москва,инженер,6.0,1.0,False,43660.0,мужской,0,Жен/ЗМ,18.0,0,Среднее специальное,0,5,0.34,1
23859368.0,58.0,Москва,инженер,23.0,2.0,False,37980.0,женский,0,Вдов.,30.0,0,Среднее специальное,0,2,0.31,0
23856563.0,62.0,Москва,Ведущий инженер,30.0,1.0,False,43660.0,мужской,0,Жен/ЗМ,35.0,0,Среднее общее,0,5,0.19,1
23865889.0,37.0,Москва,слесарь,188.0,1.0,False,23020.0,женский,0,Хол/НЗ,9.0,0,Среднее специальное,0,9,0.94,1
23854875.0,72.0,Москва,инспектор,0.0,1.0,False,48720.0,мужской,0,Жен/ЗМ,37.0,0,Среднее общее,0,5,0.86,1
23865169.0,38.0,Москва,машинист,1.0,2.0,False,29520.0,мужской,0,Жен/ЗМ,14.0,0,Среднее специальное,0,1,0.01,1
23866973.0,37.0,Москва,Специалист,0.0,3.0,False,15900.0,мужской,1,Разв.,0.4407939767282683,1,Высшее,0,9,0.33,1
23865386.0,46.0,Москва,машинист,22.0,1.0,False,23740.0,женский,0,Жен/ЗМ,13.0,0,Среднее общее,0,4,0.27,1
23856581.0,46.0,Москва,ведущий специалист,10.0,2.0,False,26840.0,мужской,0,Жен/ЗМ,26.0,0,Среднее специальное,0,0,0.6,1
23855332.0,64.0,Москва,машинист,11.0,1.0,False,37980.0,мужской,0,Жен/ЗМ,34.0,0,Высшее,0,8,0.42,1
23866262.0,28.0,Москва,электрослесарь,43.0,0.0,True,25800.0,мужской,0,Хол/НЗ,8.0,0,Высшее,0,3,0.39,1
23859343.0,47.0,Москва,Ведущий инженер,34.0,0.0,False,43660.0,мужской,0,Хол/НЗ,24.0,0,Среднее общее,0,5,0.04,1
23866904.0,27.0,Обнинск,электромонтер ,4.0,0.0,True,33340.0,мужской,0,Хол/НЗ,3.0,0,Высшее,0,1,0.54,1
23866399.0,44.0,Москва,слесарь,2.0,2.0,False,23020.0,мужской,0,Жен/ЗМ,6.0,0,Среднее общее,0,0,0.22,1
23867171.0,25.0,Москва,оператор,0.0,0.0,True,33340.0,мужской,0,Хол/НЗ,1.0,0,Среднее общее,0,4,0.16,1
23860202.0,50.0,Москва,Ведущий инженер,1.0,2.0,False,43660.0,мужской,0,Жен/ЗМ,20.0,0,Среднее общее,0,6,0.42,0
23866983.0,24.0,Москва,оператор,13.0,0.0,True,33340.0,мужской,0,Разв.,2.0,0,Среднее общее,0,3,0.57,1
23859426.0,61.0,Москва,инженер,3.0,1.0,False,37980.0,мужской,0,Жен/ЗМ,30.0,0,Высшее,0,6,0.25,1
23854905.0,48.0,Москва,аппаратчик,61.0,0.0,False,23020.0,мужской,0,Хол/НЗ,23.0,0,Высшее,0,1,0.46,1
23866905.0,39.0,Москва,Специалист,33.0,1.0,False,34680.0,женский,0,Жен/ЗМ,3.0,0,Среднее специальное,1,2,0.69,1
23860781.0,43.0,Москва,начальник смены,6.0,0.0,False,86690.0,мужской,0,Хол/НЗ,19.0,0,Высшее,0,6,0.02,1
23866624.0,34.0,Москва,машинист,20.0,1.0,True,23020.0,мужской,0,Жен/ЗМ,4.0,0,Высшее,0,1,0.51,0
23855327.0,63.0,Москва,Ведущий инженер,7.0,2.0,False,75750.0,мужской,0,Жен/ЗМ,39.0,0,Высшее,0,0,0.31,1
23859412.0,47.0,Москва,диспетчер,18.0,0.0,False,29520.0,мужской,0,Хол/НЗ,24.0,0,Высшее,0,4,0.45,1
23864864.0,40.0,Москва,инженер,19.0,1.0,False,37980.0,женский,0,Разв.,16.0,0,Высшее,0,5,0.99,0
23866942.0,37.0,Москва,лаборант ,8.0,3.0,False,22300.0,женский,1,Жен/ЗМ,0.5968514715947981,1,Среднее общее,0,6,0.68,1
23856681.0,64.0,Москва,электрослесарь,18.0,2.0,False,38400.0,мужской,0,Жен/ЗМ,34.0,0,Среднее общее,0,8,0.63,1
23865486.0,41.0,Москва,машинист,10.0,1.0,False,33340.0,мужской,0,Жен/ЗМ,13.0,0,Высшее,0,8,0.82,0
23866160.0,38.0,Москва,мастер,19.0,1.0,False,43660.0,мужской,0,Жен/ЗМ,8.0,0,Среднее общее,0,5,0.32,0
23859483.0,65.0,Москва,Ведущий инженер,15.0,1.0,False,54180.0,мужской,0,Разв.,37.0,0,Высшее,0,6,0.65,0
23860166.0,75.0,Москва,инспектор,44.0,2.0,False,48720.0,мужской,0,Жен/ЗМ,37.0,0,Высшее,0,5,0.55,1
23867046.0,24.0,Москва,электрослесарь,36.0,0.0,True,29520.0,мужской,0,Хол/НЗ,2.0,0,Высшее,0,9,0.13,1
23860252.0,48.0,Москва,начальник смены,3.0,1.0,False,67080.0,мужской,0,Жен/ЗМ,24.0,0,Среднее общее,0,3,0.51,1
23864926.0,48.0,Москва,машинист,34.0,1.0,False,23740.0,женский,0,Вдов.,15.0,0,Высшее,0,5,0.81,1
23867054.0,33.0,Москва,электрослесарь,1.0,2.0,True,29520.0,мужской,0,Жен/ЗМ,2.0,0,Среднее общее,0,9,0.47,0
23863770.0,41.0,Москва,начальник смены,4.0,1.0,False,67080.0,мужской,0,Жен/ЗМ,17.0,0,Высшее,1,4,0.86,1
23860018.0,62.0,Москва,инженер,58.0,2.0,False,37980.0,женский,0,Жен/ЗМ,21.0,0,Среднее общее,0,0,0.17,0
23867101.0,38.0,Москва,слесарь,1.0,0.0,False,20540.0,мужской,0,Разв.,2.0,0,Среднее общее,0,3,0.58,0
23865387.0,54.0,Москва,инженер,46.0,2.0,False,37980.0,женский,0,Жен/ЗМ,13.0,0,Высшее,0,9,0.71,0
23867084.0,26.0,Москва,диспетчер,2.0,0.0,True,26010.0,мужской,0,Хол/НЗ,2.0,0,Среднее специальное,0,9,0.7,1
23854496.0,64.0,Москва,инженер,24.0,0.0,False,37980.0,женский,0,Жен/ЗМ,37.0,0,Высшее,0,6,0.18,0
23858030.0,59.0,Москва,инженер,15.0,2.0,False,37980.0,мужской,0,Жен/ЗМ,35.0,0,Среднее общее,0,0,0.97,1
23864874.0,38.0,Москва,электрослесарь,32.0,2.0,False,29520.0,мужской,0,Жен/ЗМ,16.0,0,Высшее,0,2,0.47,1
23866186.0,29.0,Москва,машинист,58.0,0.0,True,37980.0,мужской,0,Жен/ЗМ,8.0,0,Высшее,0,1,0.76,1
23866499.0,29.0,Москва,инженер,9.0,0.0,True,37980.0,мужской,0,Хол/НЗ,6.0,0,Среднее общее,0,3,0.96,1
23860093.0,57.0,Москва,инженер,29.0,3.0,False,37980.0,женский,0,Разв.,24.0,0,Среднее специальное,0,1,0.99,0
23854937.0,56.0,Москва,Ведущий инженер,0.0,1.0,False,43660.0,мужской,0,Жен/ЗМ,32.0,0,Среднее специальное,0,9,0.71,1
23865833.0,38.0,Москва,инженер,1.0,1.0,False,37980.0,мужской,0,Жен/ЗМ,10.0,0,Высшее,0,6,0.37,0
23866884.0,32.0,Москва,лаборант ,13.0,1.0,True,20540.0,женский,0,Жен/ЗМ,3.0,0,Среднее специальное,0,1,0.95,1
23865436.0,38.0,Москва,Старший оператор ,3.0,2.0,False,37980.0,мужской,0,Жен/ЗМ,13.0,0,Среднее специальное,0,9,0.17,0
23866816.0,27.0,Москва,электрослесарь,7.0,0.0,True,25800.0,мужской,0,Хол/НЗ,3.0,0,Высшее,0,5,0.41,1
23864856.0,38.0,Москва,Старший оператор ,7.0,0.0,False,37980.0,мужской,0,Хол/НЗ,16.0,0,Среднее общее,0,7,0.9,0
23865902.0,42.0,Москва,электрослесарь,0.0,1.0,False,29520.0,мужской,0,Разв.,9.0,0,Высшее,0,8,0.96,1
23866820.0,27.0,Шиханы,машинист,4.0,0.0,True,33340.0,мужской,0,Хол/НЗ,3.0,0,Среднее специальное,0,7,0.79,0
23863801.0,41.0,Москва,инженер,49.0,1.0,False,43660.0,мужской,0,Разв.,18.0,0,Высшее,0,4,0.67,1
23854689.0,59.0,Москва,кладовщик 3 разряда,92.0,1.0,False,20440.0,женский,0,Разв.,33.0,0,Высшее,0,3,0.15,1
23866594.0,30.0,Москва,машинист,17.0,0.0,True,33340.0,мужской,0,Хол/НЗ,4.0,0,Высшее,0,5,0.71,1
23860340.0,41.0,Москва,Ведущий инженер,22.0,0.0,False,43660.0,мужской,0,Хол/НЗ,19.0,0,Среднее общее,0,4,0.44,0
23866609.0,28.0,Москва,оператор,20.0,0.0,True,33340.0,мужской,0,Хол/НЗ,4.0,0,Среднее общее,1,8,0.29,1
23857824.0,58.0,Москва,инженер,2.0,2.0,False,43660.0,мужской,0,Разв.,33.0,0,Высшее,0,6,0.23,1
23856876.0,52.0,Москва,экономист,12.0,1.0,False,34680.0,женский,0,Разв.,25.0,0,Среднее специальное,0,5,0.21,1
23860318.0,48.0,Москва,начальник смены,1.0,2.0,False,67080.0,мужской,0,Жен/ЗМ,24.0,0,Высшее,1,4,0.71,1
23865857.0,34.0,Москва,инженер,365.0,2.0,True,33340.0,женский,0,Жен/ЗМ,9.0,0,Среднее специальное,0,5,0.33,1
23865274.0,38.0,Москва,инспектор,0.0,2.0,False,34680.0,мужской,0,Жен/ЗМ,14.0,0,Среднее общее,0,1,0.56,1
23860257.0,54.0,Москва,аппаратчик,3.0,2.0,False,23020.0,мужской,0,Жен/ЗМ,34.0,0,Среднее специальное,0,2,0.76,1
23855767.0,58.0,Москва,инженер,3.0,0.0,False,43660.0,мужской,0,Жен/ЗМ,37.0,0,Среднее общее,0,9,0.51,0
23866142.0,36.0,Москва,слесарь,9.0,0.0,False,23020.0,мужской,0,Хол/НЗ,8.0,0,Высшее,0,8,0.13,1
23854428.0,42.0,Москва,инспектор,25.0,2.0,False,34680.0,мужской,0,Жен/ЗМ,20.0,0,Высшее,0,1,0.36,1
23865774.0,35.0,Москва,машинист,2.0,1.0,True,37980.0,мужской,0,Жен/ЗМ,10.0,0,Среднее специальное,0,9,0.14,1
23866967.0,33.0,Москва,электромеханик,11.0,2.0,True,25800.0,мужской,0,Жен/ЗМ,2.0,0,Среднее общее,0,2,0.2,0
23865847.0,29.0,Москва,слесарь,32.0,1.0,True,25800.0,мужской,0,Жен/ЗМ,9.0,0,Высшее,0,1,0.43,1
23860145.0,58.0,Москва,оператор,38.0,2.0,False,37980.0,мужской,0,Жен/ЗМ,24.0,0,Высшее,0,7,0.69,1
23865222.0,40.0,Москва,лаборант ,18.0,2.0,False,23020.0,женский,0,Жен/ЗМ,14.0,0,Высшее,0,5,0.62,1
23865171.0,39.0,Москва,начальник смены,26.0,1.0,False,67080.0,мужской,0,Жен/ЗМ,14.0,0,Среднее специальное,0,4,0.03,0
23854893.0,55.0,Москва,заточник,207.0,1.0,False,25800.0,мужской,0,Жен/ЗМ,23.0,0,Высшее,0,0,0.49,1
23866550.0,63.0,Москва,кладовщик 3 разряда,28.0,2.0,False,20440.0,женский,0,Жен/ЗМ,5.0,0,Среднее общее,0,6,0.61,1
23860113.0,56.0,Москва,Ведущий инженер,33.0,2.0,False,43660.0,мужской,0,Жен/ЗМ,28.0,0,Среднее специальное,0,2,0.53,1
23866274.0,32.0,Москва,Ведущий инженер,23.0,1.0,True,54180.0,мужской,0,Жен/ЗМ,8.0,0,Среднее общее,0,3,0.5,1
23855728.0,63.0,Москва,инженер,13.0,2.0,False,43660.0,мужской,0,Жен/ЗМ,37.0,0,Среднее общее,0,3,0.86,0
23860217.0,56.0,Москва,оператор,47.0,1.0,False,33340.0,мужской,0,Разв.,35.0,0,Среднее специальное,0,4,0.88,0
23854550.0,67.0,Москва,Ведущий инженер,0.0,2.0,False,43660.0,женский,0,Разв.,36.0,0,Среднее специальное,0,0,0.02,0
23856768.0,61.0,Москва,машинист,15.0,2.0,False,26010.0,мужской,0,Жен/ЗМ,26.0,0,Высшее,0,6,0.0,0
23865498.0,38.0,Москва,инженер,6.0,2.0,False,37980.0,мужской,0,Жен/ЗМ,13.0,0,Высшее,1,6,0.96,0
23855776.0,53.0,Москва,слесарь,38.0,2.0,False,25800.0,мужской,0,Жен/ЗМ,31.0,0,Высшее,0,6,0.57,0
23854631.0,61.0,Москва,инженер,28.0,1.0,False,37980.0,женский,0,Вдов.,24.0,0,Среднее специальное,0,3,0.39,1
23859753.0,44.0,Москва,Ведущий инженер,1.0,1.0,False,54180.0,мужской,0,Жен/ЗМ,24.0,0,Среднее специальное,0,3,0.25,1
23863374.0,54.0,Москва,Ведущий инженер,14.0,1.0,False,43660.0,мужской,0,Жен/ЗМ,27.0,0,Среднее специальное,0,6,0.97,1
23866124.0,46.0,Москва,инженер,16.0,1.0,False,34680.0,женский,0,Хол/НЗ,8.0,0,Высшее,0,4,0.25,1
23867007.0,41.0,Москва,машинист,7.0,0.0,False,33340.0,мужской,0,Жен/ЗМ,2.0,0,Среднее общее,0,8,0.58,1
23857685.0,56.0,Москва,слесарь,2.0,1.0,False,29520.0,мужской,0,Жен/ЗМ,34.0,0,Среднее специальное,0,8,0.52,1
23866693.0,32.0,Москва,машинист,44.0,1.0,True,23020.0,мужской,0,Жен/ЗМ,4.0,0,Высшее,0,8,0.88,0
23856711.0,62.0,Москва,начальник смены,10.0,1.0,False,67080.0,мужской,0,Жен/ЗМ,34.0,0,Среднее специальное,0,0,0.62,0
23866753.0,31.0,Москва,инженер,9.0,1.0,True,37980.0,мужской,0,Жен/ЗМ,3.0,0,Среднее специальное,0,3,0.94,1
23865974.0,48.0,Москва,инженер,29.0,1.0,False,37980.0,мужской,0,Жен/ЗМ,9.0,0,Высшее,0,7,0.38,0
23859715.0,43.0,Москва,начальник смены,3.0,1.0,False,67080.0,мужской,0,Жен/ЗМ,21.0,0,Среднее общее,0,7,0.55,1
23864586.0,41.0,Москва,Ведущий инженер,15.0,3.0,False,43660.0,мужской,0,Жен/ЗМ,16.0,0,Среднее специальное,0,2,1.0,1
23855536.0,65.0,Москва,начальник смены,8.0,2.0,False,60380.0,мужской,0,Жен/ЗМ,27.0,0,Высшее,0,5,0.31,1
23854669.0,54.0,Москва,заместитель главного бухгалтера,0.0,1.0,False,73790.0,женский,0,Жен/ЗМ,33.0,0,Среднее общее,0,0,0.03,1
23867116.0,32.0,Москва,машинист,0.0,2.0,True,20540.0,женский,0,Жен/ЗМ,1.0,0,Среднее общее,0,4,0.87,0
23859812.0,59.0,Москва,инженер,60.0,2.0,False,37980.0,мужской,0,Жен/ЗМ,33.0,0,Среднее специальное,0,0,0.95,0
23863346.0,51.0,Москва,электрослесарь,1.0,0.0,False,33340.0,мужской,0,Хол/НЗ,32.0,0,Высшее,0,1,0.53,1
23864685.0,47.0,Москва,Ведущий инженер,33.0,1.0,False,43660.0,мужской,0,Жен/ЗМ,16.0,0,Среднее специальное,0,7,0.78,0
23866076.0,43.0,Москва,Ведущий инженер,0.0,2.0,False,43660.0,мужской,0,Жен/ЗМ,8.0,0,Среднее общее,0,3,0.47,1
23861057.0,61.0,Москва,главный специалист,14.0,2.0,False,67080.0,мужской,0,Жен/ЗМ,33.0,0,Среднее общее,0,5,0.16,1
23859776.0,47.0,Москва,электрослесарь,90.0,1.0,False,33340.0,мужской,0,Жен/ЗМ,24.0,0,Высшее,0,4,0.87,1
23866963.0,27.0,Москва,оператор,1.0,0.0,True,23020.0,мужской,0,Хол/НЗ,2.0,0,Высшее,0,9,0.76,0
23855518.0,45.0,Москва,инженер,20.0,2.0,False,43660.0,мужской,0,Разв.,23.0,0,Среднее общее,0,9,0.67,1
23865579.0,33.0,Москва,лаборант ,228.0,1.0,True,20540.0,женский,0,Жен/ЗМ,12.0,0,Среднее специальное,0,0,0.13,0
23855575.0,49.0,Москва,инспектор,15.0,2.0,False,34680.0,мужской,0,Жен/ЗМ,21.0,0,Высшее,0,1,0.43,0
23859382.0,60.0,Москва,начальник смены,1.0,0.0,False,67080.0,мужской,0,Жен/ЗМ,24.0,0,Среднее общее,0,2,0.41,1
23865054.0,37.0,Москва,Ведущий инженер,4.0,2.0,False,43660.0,мужской,0,Жен/ЗМ,15.0,0,Высшее,0,6,0.25,1
23866859.0,34.0,Москва,электромонтер ,14.0,1.0,True,33340.0,мужской,0,Жен/ЗМ,3.0,0,Среднее специальное,0,3,0.89,0
23865081.0,46.0,Москва,инженер,13.0,1.0,False,37980.0,мужской,0,Жен/ЗМ,15.0,0,Среднее общее,0,4,0.71,1
23864587.0,39.0,Москва,начальник смены,7.0,1.0,False,67080.0,мужской,0,Жен/ЗМ,16.0,0,Высшее,0,1,0.93,0
23862842.0,63.0,Москва,начальник смены,10.0,2.0,False,86690.0,мужской,0,Жен/ЗМ,33.0,0,Высшее,0,8,0.92,1
23863685.0,49.0,Москва,Ведущий инженер,29.0,2.0,False,43660.0,мужской,0,Жен/ЗМ,26.0,0,Среднее общее,0,2,0.82,1
23865561.0,35.0,Москва,начальник смены,25.0,1.0,True,54180.0,мужской,0,Жен/ЗМ,12.0,0,Среднее специальное,0,9,0.32,1
23859884.0,60.0,Москва,ведущий специалист,50.0,2.0,False,26840.0,женский,0,Вдов.,36.0,0,Высшее,0,0,0.13,1
23854564.0,68.0,Москва,лаборант ,1.0,2.0,False,26010.0,женский,0,Жен/ЗМ,29.0,0,Среднее специальное,0,7,0.72,0
23866219.0,37.0,Москва,Ведущий инженер,25.0,0.0,False,54180.0,мужской,0,Хол/НЗ,8.0,0,Среднее специальное,1,4,0.23,1
23866004.0,32.0,Москва,инженер,1.0,0.0,True,37980.0,мужской,0,Хол/НЗ,9.0,0,Высшее,0,0,0.56,1
23859870.0,55.0,Москва,начальник смены,27.0,1.0,False,54180.0,женский,0,Жен/ЗМ,21.0,0,Среднее общее,0,2,0.6,0
23859920.0,63.0,Москва,Ведущий инженер,0.0,1.0,False,43660.0,женский,0,Жен/ЗМ,35.0,0,Среднее специальное,0,5,0.93,0
23866089.0,36.0,Москва,машинист,19.0,1.0,False,26010.0,мужской,0,Жен/ЗМ,8.0,0,Высшее,0,7,0.63,0
23866170.0,48.0,Москва,машинист,1.0,1.0,False,23740.0,женский,0,Разв.,8.0,0,Среднее общее,0,2,0.33,1
23864498.0,40.0,Москва,начальник смены,2.0,2.0,False,86690.0,мужской,0,Жен/ЗМ,17.0,0,Высшее,0,4,0.34,1
23855469.0,56.0,Москва,Старший оператор ,26.0,2.0,False,43660.0,мужской,0,Жен/ЗМ,33.0,0,Высшее,0,3,0.81,1
23855598.0,55.0,Москва,инженер,0.0,1.0,False,37980.0,женский,0,Жен/ЗМ,31.0,0,Среднее общее,0,1,0.86,0
23859966.0,49.0,Москва,машинист,16.0,2.0,False,33340.0,мужской,0,Жен/ЗМ,21.0,0,Высшее,0,7,0.72,1
23860997.0,50.0,Москва,инженер,3.0,1.0,False,37980.0,мужской,0,Жен/ЗМ,29.0,0,Высшее,0,1,0.38,1
23863414.0,49.0,Москва,заместитель начальника цеха,16.0,2.0,False,67080.0,мужской,0,Жен/ЗМ,18.0,0,Среднее специальное,0,0,0.39,1
23865001.0,47.0,Москва,Специалист,8.0,0.0,False,34680.0,женский,0,Хол/НЗ,15.0,0,Высшее,1,3,0.66,0
23865770.0,42.0,Москва,Ведущий инженер,5.0,2.0,False,54180.0,мужской,0,Жен/ЗМ,10.0,0,Высшее,0,4,0.32,1
23855262.0,59.0,Москва,инженер,2.0,1.0,False,43660.0,мужской,0,Жен/ЗМ,20.0,0,Среднее общее,0,9,0.79,0
23859264.0,54.0,Москва,бухгалтер,14.0,2.0,False,30450.0,женский,0,Разв.,30.0,0,Среднее общее,0,7,0.63,0
23867071.0,35.0,Москва,аппаратчик,18.0,1.0,True,23020.0,женский,0,Жен/ЗМ,2.0,0,Высшее,0,4,0.48,0
23856134.0,61.0,Москва,начальник смены,5.0,2.0,False,67080.0,мужской,0,Жен/ЗМ,39.0,0,Высшее,0,3,0.65,1
23865510.0,35.0,Москва,инженер,27.0,1.0,True,37980.0,женский,0,Жен/ЗМ,13.0,0,Среднее специальное,0,3,0.75,1
23860483.0,44.0,Москва,диспетчер,0.0,0.0,False,34680.0,женский,0,Хол/НЗ,20.0,0,Среднее специальное,0,8,0.29,0
23866198.0,57.0,Москва,инженер,24.0,2.0,False,37980.0,мужской,0,Жен/ЗМ,8.0,0,Среднее общее,0,8,0.56,1
23858760.0,47.0,Москва,инженер,27.0,1.0,False,37980.0,мужской,0,Жен/ЗМ,25.0,0,Высшее,0,9,0.04,0
23866598.0,38.0,Москва,слесарь,12.0,1.0,False,23020.0,мужской,0,Жен/ЗМ,4.0,0,Среднее специальное,0,1,0.35,0
23862828.0,61.0,Москва,электрослесарь,0.0,1.0,False,29520.0,мужской,0,Жен/ЗМ,26.0,0,Среднее общее,0,7,0.61,1
23858050.0,62.0,Москва,диспетчер,21.0,1.0,False,29520.0,мужской,0,Разв.,34.0,0,Среднее специальное,0,6,0.66,1
23863921.0,60.0,Москва,слесарь,1.0,2.0,False,23020.0,мужской,0,Жен/ЗМ,17.0,0,Высшее,0,4,0.15,1
23866239.0,38.0,Москва,инженер,16.0,1.0,False,37980.0,женский,0,Жен/ЗМ,8.0,0,Среднее специальное,0,5,0.8,1
23858105.0,65.0,Москва,диспетчер,0.0,1.0,False,29520.0,мужской,0,Жен/ЗМ,36.0,0,Высшее,0,5,0.31,1
23867075.0,37.0,Москва,оператор,4.0,1.0,False,33340.0,мужской,0,Жен/ЗМ,2.0,0,Среднее специальное,0,8,0.35,0
23859777.0,57.0,Москва,слесарь,11.0,1.0,False,18680.0,мужской,0,Жен/ЗМ,24.0,0,Среднее общее,0,2,0.18,1
23858814.0,45.0,Москва,начальник смены,2.0,2.0,False,67080.0,мужской,0,Жен/ЗМ,21.0,0,Высшее,0,8,0.2,1
23867151.0,25.0,Москва,инспектор,0.0,0.0,True,34680.0,мужской,0,Хол/НЗ,1.0,0,Среднее общее,0,9,0.15,1
23857991.0,45.0,Москва,начальник смены,2.0,2.0,False,86690.0,мужской,0,Жен/ЗМ,21.0,0,Среднее специальное,0,4,0.69,1
23856301.0,62.0,Москва,Ведущий инженер,34.0,1.0,False,43660.0,женский,0,Жен/ЗМ,37.0,0,Высшее,0,0,0.35,1
23858888.0,55.0,Москва,мастер,3.0,1.0,False,43660.0,мужской,0,Жен/ЗМ,30.0,0,Высшее,0,2,0.54,1
23867086.0,24.0,Москва,электрослесарь,3.0,0.0,True,29520.0,мужской,0,Разв.,2.0,0,Среднее специальное,0,7,0.54,1
23866138.0,40.0,Москва,Ведущий инженер,42.0,2.0,False,43660.0,мужской,0,Жен/ЗМ,8.0,0,Высшее,0,0,0.1,0
23864566.0,46.0,Москва,оператор,0.0,1.0,False,34680.0,женский,0,Хол/НЗ,16.0,0,Высшее,0,2,0.04,0
23863902.0,43.0,Москва,инженер,1.0,1.0,False,37980.0,мужской,0,Жен/ЗМ,17.0,0,Среднее специальное,0,5,0.22,0
23857925.0,45.0,Москва,кладовщик 3 разряда,0.0,2.0,False,20440.0,женский,0,Жен/ЗМ,21.0,0,Среднее общее,0,7,0.27,1
23866007.0,32.0,Москва,инженер,26.0,1.0,True,37980.0,мужской,0,Жен/ЗМ,9.0,0,Среднее специальное,0,1,0.24,1
23865684.0,36.0,Москва,Ведущий инженер,7.0,1.0,False,54180.0,мужской,0,Жен/ЗМ,11.0,0,Среднее специальное,0,0,0.87,0
23858132.0,56.0,Москва,диспетчер,32.0,2.0,False,29520.0,мужской,0,Жен/ЗМ,35.0,0,Среднее специальное,0,5,0.34,1
23858371.0,43.0,Москва,Эксперт,0.0,1.0,False,60380.0,мужской,0,Жен/ЗМ,19.0,0,Среднее общее,0,5,0.9,0
23866923.0,27.0,Москва,инспектор,9.0,0.0,True,34680.0,мужской,0,Жен/ЗМ,2.0,0,Среднее общее,0,9,0.59,0
23866847.0,28.0,Москва,слесарь,4.0,1.0,True,20540.0,мужской,0,Жен/ЗМ,3.0,0,Среднее специальное,0,2,0.47,1
23866077.0,34.0,Москва,инспектор,0.0,0.0,True,34680.0,мужской,0,Жен/ЗМ,8.0,0,Среднее общее,0,0,0.53,0
23866595.0,36.0,Москва,слесарь,57.0,1.0,False,23020.0,женский,0,Жен/ЗМ,4.0,0,Среднее специальное,0,9,0.79,1
23866902.0,39.0,Москва,экономист,10.0,1.0,False,34680.0,женский,0,Разв.,3.0,0,Среднее общее,0,9,0.41,0
23866159.0,50.0,Москва,инженер,1.0,2.0,False,37980.0,женский,0,Жен/ЗМ,8.0,0,Среднее специальное,0,1,0.91,1
23858974.0,44.0,Москва,инженер,7.0,0.0,False,37980.0,мужской,0,Хол/НЗ,21.0,0,Среднее специальное,0,3,0.79,1
23858830.0,59.0,Москва,аппаратчик,3.0,2.0,False,23020.0,мужской,0,Разв.,25.0,0,Среднее общее,0,8,0.94,1
23858268.0,67.0,Москва,машинист,29.0,1.0,False,26010.0,мужской,0,Жен/ЗМ,25.0,0,Среднее общее,0,4,0.49,1
23866509.0,50.0,Москва,инженер,9.0,0.0,False,37980.0,женский,0,Жен/ЗМ,5.0,0,Среднее общее,0,8,0.87,1
23867141.0,26.0,Москва,аппаратчик,5.0,2.0,True,20540.0,женский,0,Жен/ЗМ,1.0,0,Среднее общее,0,8,0.9,1
23866031.0,31.0,Москва,Старший оператор ,10.0,2.0,True,37980.0,мужской,0,Жен/ЗМ,9.0,0,Среднее специальное,1,7,0.48,1
23858274.0,62.0,Москва,главный специалист,5.0,2.0,False,86690.0,мужской,0,Жен/ЗМ,36.0,0,Среднее общее,0,9,0.25,1
23855491.0,54.0,Москва,начальник смены,15.0,2.0,False,75750.0,мужской,0,Жен/ЗМ,33.0,0,Среднее специальное,0,3,0.87,1
23865226.0,53.0,Москва,инженер,9.0,2.0,False,37980.0,женский,0,Жен/ЗМ,14.0,0,Высшее,0,2,0.96,1
23861011.0,50.0,Москва,начальник смены,2.0,1.0,False,67080.0,мужской,0,Жен/ЗМ,29.0,0,Среднее специальное,1,4,0.81,0
23866537.0,39.0,Москва,инженер,77.0,1.0,False,37980.0,женский,0,Жен/ЗМ,5.0,0,Высшее,1,2,0.52,1
23858181.0,62.0,Москва,заместитель главного инженера,9.0,2.0,False,155940.0,мужской,0,Жен/ЗМ,35.0,0,Среднее специальное,0,3,0.21,1
23862798.0,68.0,Москва,инженер,1.0,1.0,False,37980.0,женский,0,Разв.,33.0,0,Высшее,0,5,0.86,1
23867125.0,33.0,Москва,слесарь,0.0,1.0,True,25800.0,мужской,0,Жен/ЗМ,1.0,0,Высшее,0,8,0.57,1
23866865.0,24.0,Москва,машинист,64.0,0.0,True,23020.0,мужской,0,Хол/НЗ,3.0,0,Высшее,0,3,0.26,0
23864213.0,54.0,Москва,начальник смены,90.0,1.0,False,96810.0,мужской,0,Жен/ЗМ,30.0,0,Среднее общее,0,9,0.39,1
23856323.0,61.0,Москва,инспектор,0.0,2.0,False,48720.0,мужской,0,Жен/ЗМ,37.0,0,Высшее,0,4,0.52,1
23866107.0,35.0,Москва,оператор,16.0,1.0,True,20540.0,мужской,0,Жен/ЗМ,8.0,0,Среднее общее,0,1,0.03,1
23866162.0,35.0,Москва,инженер,0.0,0.0,True,36800.0,женский,1,Хол/НЗ,6.253251197809719,1,Среднее общее,0,0,0.02,1
23857962.0,43.0,Москва,инженер,0.0,1.0,False,34680.0,женский,0,Разв.,21.0,0,Высшее,0,5,0.97,1
23866744.0,37.0,Москва,Ведущий инженер,1.0,2.0,False,43660.0,мужской,0,Жен/ЗМ,3.0,0,Высшее,0,2,0.84,0
